Bankside Mix, Bankside;Bath Street, St. Luke's;Bayley Street , Bloomsbury;Bethnal Green Road, Shoreditch;Borough High Street, The Borough;British Museum, Bloomsbury;Cartwright Gardens , Bloomsbury;Chapel Place, Marylebone;Cotton Garden Estate, Kennington;Crosswall, Tower;Doric Way , Somers Town;Drummond Street , Euston;Drury Lane, Covent Garden;Euston Road, Euston;Eversholt Street , Camden Town;Finsbury Circus, Liverpool Street;Finsbury Library , Finsbury;Godliman Street, St. Paul's;Golden Lane, Barbican;Gower Place , Euston;Great Russell Street, Bloomsbury;Guilford Street , Bloomsbury;Hampstead Road, Euston;Hatton Garden, Holborn;Hatton Wall, Holborn;Holborn Circus, Holborn;Holy Trinity Brompton, Knightsbridge;Hop Exchange, The Borough;Little Argyll Street, West End;Lollard Street, Vauxhall;Longford Street, The Regent's Park;Malet Street, Bloomsbury;Milroy Walk, South Bank;Murray Grove , Hoxton;New Kent Road, The Borough;Queen Street 1, Bank;Russell Square Station, Bloomsbury;Scala Street, Fitzrovia;St. John Street, Finsbury;Stamford Street, South Bank;Tachbrook Street, Victoria;Tanner Street, Bermondsey;Taviton Street, Bloomsbury;Theobald's Road , Holborn;Union Street, The Borough;Vauxhall Cross, Vauxhall;Warwick Row, Westminster;Wenlock Road , Hoxton;West Cromwell Road, Earl's Court;Worship Street, Shoreditch
24.647022714566404;20.977497024854618;8.291264457584077;29.24658594693981;29.652499929930258;8.764549366269744;3.73884890885461;13.283600015496926;33.46132461043718;31.064232960765697;0.0;2.2698964852011474;12.449321696902514;2.365733828928642;4.076945127404796;24.834438662756362;14.174800047036154;21.280964739178692;19.86252214012225;3.2714528261368434;9.255487518154027;7.51642619660223;4.01976812594484;14.638301098065805;13.06179635969082;14.786218775837785;31.655378301649097;28.266536223523737;12.48411452438101;30.370102466923765;6.507981740065146;5.859786192364808;21.833714297601155;21.441837356661964;34.15987449581151;24.232848130138066;5.995466994470921;7.464840857936336;13.861417885069105;21.503618413327683;29.87286192496895;35.354964341509685;3.1096150957000996;10.285806496524007;26.510567410554273;34.94611370865749;25.526823451158585;19.381435206176214;43.73669471327899;27.128056408746954
25.08026968698109;22.786190313633604;7.351756765887954;31.001924048136765;30.02714695461742;8.792562174992328;5.1312414839005545;11.228494037125227;33.161004212383986;32.28639963818961;2.2698964852011474;0.0;12.31711023985294;1.2096979846043752;4.610554718625332;26.201850511249592;15.993027646928914;22.126714553240255;21.41271061681112;1.752824107621149;8.795619315662284;8.604523002610614;1.8126946801546129;15.696095784617148;14.366919748830702;15.741032079061451;29.55972822431091;28.886313018946577;10.724869372911247;29.831429286568778;4.27864271444022;5.373347543108301;22.12238563982786;23.46951016085063;34.351163115158116;25.180644469419683;6.787773486794805;5.996947173386537;15.792689843925746;21.481019542434403;28.517494690313413;36.096490806077554;3.074589397406949;11.166269995215755;26.89628738110701;34.00974386799627;23.984154261462418;21.423373345560552;41.4899159263597;28.782354875639044
13.251222370928886;18.179074443795415;5.835678125349389;24.954246926494328;18.007247987663444;3.7001456180432717;9.56487534361271;12.58793110818033;21.01477954971958;22.85454996260174;12.449321696902514;12.31711023985294;0.0;11.123083506102883;16.47789869061291;17.98929603579941;13.223658666191065;11.767435162584995;15.067066480763577;10.687613844281142;3.7109694662767274;7.013102844499533;11.872305343033991;7.862733889280603;8.680211528114551;7.297419856521617;27.54237506688609;17.390881356173544;9.672541031292507;18.08834197262673;14.067368243589929;6.954002410581405;10.092700375622288;20.899934080217804;22.101260704071304;14.972040210725291;7.062396397685822;8.108278741997925;14.088643138062164;9.165156393456149;20.05712250702623;24.762293049352298;9.458237058930505;5.475307188177875;14.93747824065218;23.374221081101446;17.126107188664925;19.377624614567775;41.925917277548265;22.168748169473993
23.87216154176523;21.93048553887217;6.301396529939253;30.103816064378286;28.81762186278015;7.584269769862734;4.244086930692832;10.940558889746825;32.002084068430456;31.18160347653417;2.365733828928642;1.2096979846043752;11.123083506102883;0.0;5.607247680511452;25.143869259989;15.162443359174414;20.954650636447614;20.429015213876294;0.905976813640024;7.634940424781628;7.523752006979274;2.005148209708906;14.571681665078874;13.313060510073282;14.595259597821794;29.31686258445949;27.68692819005198;10.132353361028047;28.715987735363985;4.898742593004044;4.194479072674691;20.91272917533305;22.7771930172536;33.144475002319695;24.022314633817864;5.6579840727108355;5.180787961889588;15.040988858076144;20.284541478208535;27.68381500063661;34.906125608582116;1.895035269781753;10.019984473700458;25.687012650593783;33.005676258018596;23.251235412077673;20.749032370894106;41.55583353401666;27.834532955826756
28.69917330947168;23.832889118995478;11.907600519805273;32.13398663824392;33.71144546964599;12.812130491136722;7.652425578166602;15.24880698390746;37.469811385072134;34.679255060726675;4.076945127404796;4.610554718625332;16.47789869061291;5.607247680511452;0.0;28.327776065226963;17.129781950189972;25.199655009407987;23.168518938334593;6.345044520846608;13.155921866076394;11.437798028483442;6.082091704010821;18.474975989010765;16.730566588639356;18.68186327472221;33.28338662647634;32.2649552065664;15.154291427174481;34.28184459279762;7.030200085529243;9.70666147630337;25.90667149721127;23.724361643550573;38.23582372161654;28.084367354165913;10.042928164378097;10.599214695400569;16.573759185469843;25.566475097494973;33.098676951232044;39.294636847762845;7.032988055528172;14.256076707913826;30.56957517575422;38.60327251812991;28.495809448457596;21.64949818698422;44.37439687403727;30.212946178657944
11.366361088721986;7.436413707291479;22.875767216190432;8.022910183977283;13.829420138433283;19.198216402303395;21.16086796526451;30.50592517617617;23.47948037476428;6.546617641702381;24.834438662756362;26.201850511249592;17.98929603579941;25.143869259989;28.327776065226963;0.0;11.811261482066644;7.289479514549882;5.447602292460503;25.29505101038146;20.73560202621467;17.621662447308154;26.840728854098252;10.839204067195368;11.835053059550257;11.085705062072847;44.4690846034115;10.39274075543491;27.640934960141102;24.200607058917676;29.709116452532278;22.338773272227087;12.657573547501196;11.286692789778568;18.58542010592706;5.466518888664897;19.53470470832232;24.95574509417145;12.878549221614463;15.62610275091227;32.946825580280816;13.902392932904936;23.303556454247076;15.372735998675244;12.357741090886417;31.58814754185144;32.27235555899813;11.832376752956327;59.29783780900725;5.148462150439533
17.0375305931747;6.803925792352899;15.444607125863488;15.078865054530075;21.623922416760863;11.97790612008175;10.918377277113944;23.491873185886302;29.11472686088059;18.356823894519625;14.174800047036154;15.993027646928914;13.223658666191065;15.162443359174414;17.129781950189972;11.811261482066644;0.0;11.805989195651362;6.374075201810703;15.597415681689622;13.913012217742065;8.45863279512579;17.108902282900424;6.65651020083687;4.72859560240517;7.426022094314551;40.43397448375231;18.9541802393445;21.145305960377573;27.898213523328707;20.049299741214117;13.773431835304937;15.787158135284818;8.049199241476085;26.741489441289257;13.537638783782503;10.33067412243039;16.901738266594947;1.3459876386638823;17.50372376116777;32.839356722572504;24.747790389295364;13.590357452005822;7.964992177036011;18.86175915623041;34.54149325963202;30.31630699905267;6.2718835271698214;54.34139149812496;13.08407564897215
5.41991625531607;11.625479224517875;17.292364127706776;15.243394703140927;9.818747401429613;13.922141939527844;17.56716152707984;24.30937957655343;17.94825762092625;11.112009826213926;21.280964739178692;22.126714553240255;11.767435162584995;20.954650636447614;25.199655009407987;7.289479514549882;11.805989195651362;0.0;7.855049510961851;20.873985826986754;15.067412990177951;13.773271346913583;22.338173113625256;6.808123376347497;8.93351134579176;6.520720217147232;37.294056724192814;7.360892527855151;21.353785284727273;17.74494032158791;24.99148712524818;17.42398444995796;5.54506092360109;15.620651390364035;14.935851851285031;3.2124179134006994;15.377616539203341;19.527681775777406;13.14968487182305;8.409403244704695;25.730275077557856;14.09831393245527;19.060484540225197;11.006800897628299;7.124671295516872;24.997707246973157;24.989067606034084;15.20550501425129;52.19251759862986;12.326631128867806
13.20666639353172;3.81910099682568;19.091983865305217;10.046539431318608;17.03486966332008;15.35915542172375;16.293173015969863;27.05533392738903;25.77559261992598;11.993431506091222;19.86252214012225;21.41271061681112;15.067066480763577;20.429015213876294;23.168518938334593;5.447602292460503;6.374075201810703;7.855049510961851;0.0;20.689440769248414;17.11792932756869;13.017094721897346;22.241660210382715;7.221924659120392;7.316296004965103;7.773675280713557;42.48050047046992;13.919373305656944;24.35547172480094;25.529310851070154;25.16841957141741;18.102951954621957;13.145350751468419;7.765655940231436;22.11285002683806;8.285048659038752;14.986833824452948;20.979185423867847;7.433047046565372;15.677790191182378;32.613493911234634;18.85244171328204;18.661769405604023;11.222485261154105;14.752443323714237;32.692144778415965;31.07230047715667;7.485217183320107;56.98676522875617;7.485032148736009
23.606943368787167;22.32859543310976;5.599746827784721;30.45117935581007;28.51915909582497;7.262325835801048;4.725483686945435;10.050685747105486;31.451861461074024;31.248576133158224;3.2714528261368434;1.752824107621149;10.687613844281142;0.905976813640024;6.345044520846608;25.29505101038146;15.597415681689622;20.873985826986754;20.689440769248414;0.0;7.104070320829109;7.6964143606561235;1.5528065328015344;14.622332451297646;13.493475822327511;14.597780205054438;28.426985009651652;27.490669867946842;9.230646702858838;28.090652396495663;4.487976762535521;3.7377797788352103;20.596982033501668;23.311831760120594;32.769103266460796;23.977609093317326;5.760510392637443;4.320282178953197;15.543836342073035;19.84983179669927;26.843455723270665;34.75020079691455;2.032563151303574;10.039310142931779;25.398574585950424;32.26259604945044;22.377522329129484;21.299393965093223;40.736762778157654;28.129289475991715
16.940533779619702;19.768374280941842;2.2260054552235955;27.160084764689696;21.717826080662096;1.9379198772786683;7.047159158662955;9.937544622862974;24.36775579660291;26.023534622442135;9.255487518154027;8.795619315662284;3.7109694662767274;7.634940424781628;13.155921866076394;20.73560202621467;13.913012217742065;15.067412990177951;17.11792932756869;7.104070320829109;0.0;5.95965105943048;8.20264823727073;10.021789125702792;10.009338718377196;9.667392484427019;26.59740180350006;21.035031631419926;7.314629061434043;21.13114888899305;10.358417995074348;3.452348088125484;13.799877330150661;21.92723068903375;25.781563658885467;18.276669627770577;4.973773128710296;4.485353215728155;14.478253237666905;12.795310160289835;21.39210258420976;28.39457628790974;6.155518646283386;6.082541205168279;18.64365579711433;25.795152143733777;17.683792478432835;20.18239604407489;40.44129240183364;24.49942453857826
17.399923000872366;14.921115043470802;7.101300570860627;22.881691331210092;22.43084952614383;4.122655130243203;3.7939351596072735;15.070696419058416;27.279719896849876;23.684567455488597;7.51642619660223;8.604523002610614;7.013102844499533;7.523752006979274;11.437798028483442;17.621662447308154;8.45863279512579;13.773271346913583;13.017094721897346;7.6964143606561235;5.95965105943048;0.0;9.248465332737593;7.138037840473473;5.799469739011521;7.270067509118453;32.47098880616375;20.840912994380762;12.861103179089458;24.793794239584123;12.15948951129877;5.323391686611695;14.805595972010002;16.485243131696116;27.128979428446;16.718003045315637;1.9739340953521036;8.443197075093881;8.784616062307597;15.021800275445162;26.878150130771253;27.86121143295535;5.686616458324724;2.842734262055473;19.29950383053441;30.362070627654703;23.49546346072892;14.612828498815507;46.05276039678874;20.4823692670417
24.933951283643577;23.85548689121722;6.429679345522834;31.99278989992074;29.809565559776864;8.596369524246922;6.203084166964947;9.432948215597545;32.40965958942446;32.77315156166097;4.01976812594484;1.8126946801546129;11.872305343033991;2.005148209708906;6.082091704010821;26.840728854098252;17.108902282900424;22.338173113625256;22.241660210382715;1.5528065328015344;8.20264823727073;9.248465332737593;0.0;16.147912101049773;15.044500064507403;16.10680091457658;27.749987217736408;28.872515751929022;9.07846672981292;28.915154141593185;2.946627342673119;5.0180421799489086;21.879776995400526;24.769640643590968;33.97269101694356;25.458740727824996;7.308129177138662;4.685382351080167;17.020867838753666;20.9979287319416;27.050466117396603;36.15845136814398;3.581447184642182;11.560357333616809;26.701820261040353;32.80292395795375;22.414112977542636;22.745574881704194;39.71761828957509;29.679217644006446
11.24162606403517;10.369302504652724;12.098006631494998;17.2006784806783;16.169912999394768;8.385673804719541;10.900520244371178;19.929601870667558;22.726984212443956;16.626276969534253;14.638301098065805;15.696095784617148;7.862733889280603;14.571681665078874;18.474975989010765;10.839204067195368;6.65651020083687;6.808123376347497;7.221924659120392;14.622332451297646;10.021789125702792;7.138037840473473;16.147912101049773;0.0;2.3466742540676675;0.7757897991519193;35.36363016728513;14.106025947271252;17.175601277626246;21.27927163668042;18.96081566550705;11.513754474940175;9.414135702682712;13.40426190338243;21.150349883295398;9.609799030936722;8.914090423770569;14.130848362076813;7.892116956279873;10.876704306950469;26.470257877814156;20.88023461906068;12.689038339201199;4.589693893711088;13.154942306408776;27.885640283008826;24.36169257410052;12.143806054934007;49.78810960537223;14.492522043338628
13.567164108355632;9.762062658972729;11.867291745380372;17.318784271038773;18.4658618889076;8.162265098189865;9.351843025688074;19.90752598661122;25.041681023147206;18.002723341250828;13.06179635969082;14.366919748830702;8.680211528114551;13.313060510073282;16.730566588639356;11.835053059550257;4.72859560240517;8.93351134579176;7.316296004965103;13.493475822327511;10.009338718377196;5.799469739011521;15.044500064507403;2.3466742540676675;0.0;3.0077930290932406;36.14784033564773;16.28685757885862;17.320381956237444;23.478150854190407;17.944112072013365;10.786934157926387;11.748308500553005;12.223795350668517;23.471121377560586;11.503722026572813;7.741623915730767;13.683768178931127;5.833272655030028;13.086534808605156;28.112464698588006;22.88166792364236;11.486001167390125;3.962458375535042;15.475465971542377;29.95240048777194;25.67076767417081;10.714567341050282;50.32559646565689;14.800727825150522
10.703728743472261;11.031951558229967;11.791188922158549;17.68070538403307;15.67155721281657;8.118181437035677;11.060470399578328;19.526216207550913;22.033921699681493;16.691624712199037;14.786218775837785;15.741032079061451;7.297419856521617;14.595259597821794;18.68186327472221;11.085705062072847;7.426022094314551;6.520720217147232;7.773675280713557;14.597780205054438;9.667392484427019;7.270067509118453;16.10680091457658;0.7757897991519193;3.0077930290932406;0.0;34.739458183737064;13.729392658809038;16.733200037545707;20.529758600148032;18.878104939331884;11.370983578549831;8.747917672161059;14.139382051295183;20.610878103106284;9.456685448185166;8.955237641805898;13.878116017361029;8.652644078979511;10.127689269284872;25.709612964649352;20.619030109575547;12.70334734565565;4.575584401621188;12.623257955853381;27.11548021485969;23.64497378656689;12.904323175412548;49.213112536379015;14.931817350176292
35.33730146441937;45.71687155078496;25.459694453542483;52.07244318754505;37.5883300007814;28.529631034940724;32.08839598899837;18.376520862484494;31.941881328568947;47.70665287037546;31.655378301649097;29.55972822431091;27.54237506688609;29.31686258445949;33.28338662647634;44.4690846034115;40.43397448375231;37.294056724192814;42.48050047046992;28.426985009651652;26.59740180350006;32.47098880616375;27.749987217736408;35.36363016728513;36.14784033564773;34.739458183737064;0.0;39.33666124294804;19.772411666395236;27.403533960003283;26.260894482992217;27.796330574220597;32.62903264583639;48.34630643827798;38.341637638585794;40.02383722099485;31.046636115604862;24.82422188022134;41.06686591352412;29.67709299059531;15.902632014963391;45.586684655129275;29.573819545173073;32.47538636047299;35.87389010018343;24.138175878666296;13.097259985208414;46.698804614576105;15.038592494871963;49.1875361601629
4.345017061244311;17.213281118137438;23.216906767353255;17.61540483804391;3.4705979822364768;20.280880362141204;24.613273933102324;29.22130713455788;13.403860644653452;9.286200834734355;28.266536223523737;28.886313018946577;17.390881356173544;27.68692819005198;32.2649552065664;10.39274075543491;18.9541802393445;7.360892527855151;13.919373305656944;27.490669867946842;21.035031631419926;20.840912994380762;28.872515751929022;14.106025947271252;16.28685757885862;13.729392658809038;39.33666124294804;0.0;26.24855095711239;15.04807128486407;31.33102918237476;23.860929135733112;7.585965431846205;21.27403016924549;8.26647783318067;5.634528701109906;22.282274308154182;25.492827305588186;20.280054392895636;10.017803811577638;25.56083014278618;7.3755248493987455;25.815502530380883;18.010226272158356;3.4707716935663044;22.371699546709703;26.3344093677255;21.359382774931145;54.3723471063419;15.087723963985558
21.92277333044168;27.081476810295165;5.762118427353087;34.373789868916646;26.12751887808968;9.21019288772484;12.350329434076803;2.983067441402821;26.10724659887663;32.46526478339216;12.48411452438101;10.724869372911247;9.672541031292507;10.132353361028047;15.154291427174481;27.640934960141102;21.145305960377573;21.353785284727273;24.35547172480094;9.230646702858838;7.314629061434043;12.861103179089458;9.07846672981292;17.175601277626246;17.320381956237444;16.733200037545707;19.772411666395236;26.24855095711239;0.0;22.000112567362233;9.077153443892593;8.024563073281913;18.66635688512143;29.18621335813729;29.330859770540503;24.530511880216984;11.312265860721297;5.152294820960725;21.614126120288468;16.66390581535578;18.18072827980408;33.56585330871487;9.979376266601616;13.395977986010001;23.32056804745968;24.653572531054397;13.374598399193435;27.394053608869967;33.20837430901488;31.660009782607354
12.835955560755655;29.33698805163247;22.516727455924862;32.08138567206317;12.069819124435819;21.759761611652007;27.653134612511167;24.361233840390952;4.665509534919722;24.33150861157701;30.370102466923765;29.831429286568778;18.08834197262673;28.715987735363985;34.28184459279762;24.200607058917676;27.898213523328707;17.74494032158791;25.529310851070154;28.090652396495663;21.13114888899305;24.793794239584123;28.915154141593185;21.27927163668042;23.478150854190407;20.529758600148032;27.403533960003283;15.04807128486407;22.000112567362233;0.0;30.26870843551543;24.57575746797257;12.420391865624417;33.26119661224061;11.160694944396226;18.734841388177866;25.138886600384488;24.32016545425858;29.164729467390316;10.4026227462084;11.820550191890106;19.35142154306967;27.282994604811893;22.44373747949872;12.042518983084946;7.404720822408405;14.713193353568013;32.605163651543506;41.9967176897324;29.310022176755886
27.288472462494944;26.80117398527357;8.296700102924884;34.937953234087686;32.07401323769387;11.101281764783273;9.13503595765393;8.470572692844097;34.00304024494559;35.56775647603942;6.507981740065146;4.27864271444022;14.067368243589929;4.898742593004044;7.030200085529243;29.709116452532278;20.049299741214117;24.99148712524818;25.16841957141741;4.487976762535521;10.358417995074348;12.15948951129877;2.946627342673119;18.96081566550705;17.944112072013365;18.878104939331884;26.260894482992217;31.33102918237476;9.077153443892593;30.26870843551543;0.0;7.56772239094119;24.158295188431214;27.66859477023773;36.04839455046657;28.145984208678072;10.202753106208977;6.126011604911768;19.9395930117849;23.02165975152659;27.2457869191984;38.66306306531433;6.5205289269019415;14.372913512787054;29.00190872347725;33.590494637239736;22.337139282221607;25.634856361136748;37.55131001637509;32.61478331156106
